19480213,4,194
19480214,4,83
19480215,4,156
19480216,4,156
19480217,4,222
19480218,4,239
19480219,4,222
19480220,4,150
19480221,4,94
19480222,4,56
19480223,4,117
19480224,4,117
19480225,4,139
19480226,4,194
19480227,4,267
19480228,4,250
19480229,4,211
19480201,5,-44
19480202,5,-44
19480203,5,-33
19480204,5,-11
19480205,5,61
19480206,5,44
19480207,5,67
19480208,5,17
19480209,5,0
19480210,5,-11
19480211,5,-6
19480212,5,28
19480213,5,83
19480214,5,-28
19480215,5,-56
19480216,5,28
19480217,5,50
19480218,5,11
19480219,5,67
19480220,5,83
19480221,5,17
19480222,5,11
19480223,5,28
19480224,5,33
19480225,5,61
19480226,5,106
19480227,5,117
19480228,5,106
19480229,5,89
19480201,1,0
19480202,1,0
19480203,1,0
19480204,1,30
19480205,1,15
19480206,1,132
19480207,1,290
19480208,1,239
19480209,1,257
19480210,1,3
19480211,1,147
19480212,1,216
19480213,1,137
19480214,1,10
19480215,1,0
19480216,1,0
19480217,1,0
19480218,1,0
19480219,1,0
19480220,1,41
19480221,1,84
19480222,1,13
19480223,1,0
19480224,1,0
19480225,1,0
19480226,1,0
19480227,1,0
19480228,1,0
19480229,1,0
19480201,2,0
19480202,2,0
19480203,2,0
19480204,2,0
19480205,2,0
19480206,2,0
19480207,2,0
19480208,2,0
19480209,2,0
19480210,2,0
19480211,2,0
19480212,2,0
19480213,2,0
19480214,2,0
19480215,2,0
19480216,2,0
19480217,2,0
19480218,2,0
19480219,2,0
19480220,2,0
19480221,2,0
19480222,2,0
19480223,2,0
19480224,2,0
19480225,2,0
19480226,2,0
19480227,2,0
19480228,2,0
19480229,2,0
19480201,3,0
19480202,3,0
19480203,3,0
19480204,3,0
19480205,3,0
19480206,3,0
19480207,3,0
19480208,3,0
19480209,3,0
19480210,3,0
19480211,3,0
19480212,3,0
19480213,3,0
19480214,3,0
19480215,3,0
19480216,3,0
19480217,3,0
19480218,3,0
19480219,3,0
19480220,3,0
19480221,3,0
19480222,3,0
19480223,3,0
19480224,3,0
19480225,3,0
19480226,3,0
19480227,3,0
19480228,3,0
19480229,3,0
19480204,WT01,1
19480205,WT01,1
19480206,WT01,1
19480207,WT01,1
19480208,WT01,1
19480209,WT01,1
19480210,WT01,1
19480211,WT01,1
19480212,WT01,1
19480213,WT01,1
19480214,WT01,1
19480217,WT01,1
19480218,WT01,1
19480220,WT01,1
19480221,WT01,1
19480222,WT01,1
19480225,WT01,1
19480226,WT01,1
19480227,WT01,1
19480208,WT03,1
19480209,WT04,1
19480201,WT08,1
19480202,WT08,1
19480203,WT08,1
19480204,WT08,1
19480208,WT08,1
19480210,WT08,1
19480217,WT08,1
19480218,WT08,1
19480219,WT08,1
19480221,WT08,1
19480222,WT08,1
19480225,WT08,1
19480226,WT08,1
19480227,WT08,1
19480229,WT08,1
19480204,WT16,1
19480205,WT16,1
19480206,WT16,1
19480207,WT16,1
19480208,WT16,1
19480209,WT16,1
19480210,WT16,1
19480211,WT16,1
19480212,WT16,1
19480213,WT16,1
19480214,WT16,1
19480220,WT16,1
19480221,WT16,1
19480222,WT16,1
19480224,WT16,1
19480225,WT16,1
19480226,WT16,1
19480209,WT18,1
19480211,WT18,1
19480214,WT18,1
19480301,4,194
19480302,4,167
19480303,4,167
19480304,4,139
19480305,4,100
19480306,4,56
19480307,4,161
19480308,4,189
19480309,4,139
19480310,4,211
19480311,4,189
19480312,4,83
19480313,4,150
19480314,4,200
19480315,4,233
19480316,4,200
19480317,4,211
19480318,4,211
19480319,4,267
19480320,4,294
19480321,4,289
19480322,4,256
19480323,4,194
19480324,4,211
19480325,4,261
19480326,4,256
19480327,4,222
19480328,4,94
19480329,4,189
19480330,4,217
19480331,4,194
19480301,5,67
19480302,5,78
19480303,5,83
19480304,5,50
19480305,5,28
19480306,5,6
19480307,5,17
19480308,5,-17
19480309,5,78
19480310,5,50
19480311,5,39
19480312,5,6
19480313,5,-28
19480314,5,-33
19480315,5,56
19480316,5,128
19480317,5,67
19480318,5,67
19480319,5,156
19480320,5,178
19480321,5,128
19480322,5,156
19480323,5,78
19480324,5,44
19480325,5,39
19480326,5,161
19480327,5,78
19480328,5,-6
19480329,5,-39
19480330,5,6
19480331,5,100
19480301,1,94
19480302,1,89
19480303,1,25
19480304,1,0
19480305,1,0
19480306,1,368
19480307,1,0
19480308,1,0
19480309,1,15
19480310,1,0
19480311,1,0
19480312,1,0
19480313,1,0
19480314,1,0
19480315,1,0
19480316,1,127
19480317,1,0
19480318,1,3
19480319,1,25
19480320,1,0
19480321,1,0
19480322,1,366
19480323,1,107
19480324,1,0
19480325,1,0
19480326,1,135
19480327,1,160
19480328,1,0
19480329,1,0
19480330,1,0
19480331,1,216
19480301,2,0
19480302,2,0
19480303,2,0
19480304,2,0
19480305,2,0
19480306,2,0
19480307,2,0
19480308,2,0
19480309,2,0
19480310,2,0
19480311,2,0
19480312,2,0
19480313,2,0
19480314,2,0
19480315,2,0
19480316,2,0
19480317,2,0
19480318,2,0
19480319,2,0
19480320,2,0
19480321,2,0
19480322,2,0
19480323,2,0
19480324,2,0
19480325,2,0
19480326,2,0
19480327,2,0
19480328,2,0
19480329,2,0
19480330,2,0
19480331,2,0
19480301,3,0
19480302,3,0
19480303,3,0
19480304,3,0
19480305,3,0
19480306,3,0
19480307,3,0
19480308,3,0
19480309,3,0
19480310,3,0
19480311,3,0
19480312,3,0
19480313,3,0
19480314,3,0
19480315,3,0
19480316,3,0
19480317,3,0
19480319,3,0
19480320,3,0
19480321,3,0
19480322,3,0
19480323,3,0
19480324,3,0
19480325,3,0
19480326,3,0
19480327,3,0
19480328,3,0
19480329,3,0
19480330,3,0
19480331,3,0
19480301,WT01,1
19480302,WT01,1
19480303,WT01,1
19480306,WT01,1
19480307,WT01,1
19480308,WT01,1
19480310,WT01,1
19480311,WT01,1
19480314,WT01,1
19480316,WT01,1
19480317,WT01,1
19480319,WT01,1
19480323,WT01,1
19480324,WT01,1
19480325,WT01,1
19480326,WT01,1
19480327,WT01,1
19480331,WT01,1
19480301,WT03,1
19480302,WT03,1
19480316,WT03,1
19480322,WT03,1
19480323,WT03,1
19480326,WT03,1
19480327,WT03,1
19480331,WT03,1
19480305,WT04,1
19480306,WT04,1
19480304,WT08,1
19480305,WT08,1
19480310,WT08,1
19480311,WT08,1
19480312,WT08,1
19480314,WT08,1
19480315,WT08,1
19480316,WT08,1
19480318,WT08,1
19480319,WT08,1
19480324,WT08,1
19480325,WT08,1
19480326,WT08,1
19480301,WT16,1
19480302,WT16,1
19480303,WT16,1
19480305,WT16,1
19480306,WT16,1
19480307,WT16,1
19480309,WT16,1
19480316,WT16,1
19480318,WT16,1
19480319,WT16,1
19480322,WT16,1
19480323,WT16,1
19480326,WT16,1
19480327,WT16,1
19480331,WT16,1
19480328,WT18,1
19480401,4,211
19480402,4,189
19480403,4,211
19480404,4,233
19480405,4,200
19480406,4,211
19480407,4,289
19480408,4,250
19480409,4,211
19480410,4,217
19480411,4,283
19480412,4,306
19480413,4,294
19480414,4,200
19480415,4,222
19480416,4,278
19480417,4,261
19480418,4,233
19480419,4,261
19480420,4,278
19480421,4,289
19480422,4,283
19480423,4,272
19480424,4,283
19480425,4,306
19480426,4,300
19480427,4,311
19480428,4,244
19480429,4,233
19480430,4,256
19480401,5,89
19480402,5,44
19480403,5,6
19480404,5,11
19480405,5,139
19480406,5,156
19480407,5,156
19480408,5,144
19480409,5,100
19480410,5,33
19480411,5,139
19480412,5,200
19480413,5,167
19480414,5,94
19480415,5,89
19480416,5,100
19480417,5,78
19480418,5,100
19480419,5,56
19480420,5,72
19480421,5,111
19480422,5,111
19480423,5,150
19480424,5,139
19480425,5,117
19480426,5,122
19480427,5,167
19480428,5,172
19480429,5,100
19480430,5,50
19480401,1,46
19480402,1,0
19480403,1,0
19480404,1,0
19480405,1,191
19480406,1,91
19480407,1,0
19480408,1,366
19480409,1,0
19480410,1,13
19480411,1,13
19480412,1,0
19480413,1,41
19480414,1,36
19480415,1,0
19480416,1,0
19480417,1,0
19480418,1,0
19480419,1,0
19480420,1,0
19480421,1,0
19480422,1,0
19480423,1,0
19480424,1,0
19480425,1,0
19480426,1,0
19480427,1,10
19480428,1,0
19480429,1,0
19480430,1,0
19480401,2,0
19480402,2,0
19480403,2,0
19480404,2,0
19480405,2,0
19480406,2,0
19480407,2,0
19480408,2,0
19480409,2,0
19480410,2,0
19480411,2,0
19480412,2,0
19480413,2,0
19480414,2,0
19480415,2,0
19480416,2,0
19480417,2,0
19480418,2,0
19480419,2,0
19480420,2,0
19480421,2,0
19480422,2,0
19480423,2,0
19480424,2,0
19480425,2,0
19480426,2,0
19480427,2,0
19480428,2,0
19480429,2,0
19480430,2,0
19480401,3,0
19480402,3,0
19480403,3,0
19480404,3,0
19480405,3,0
19480406,3,0
19480407,3,0
19480408,3,0
19480409,3,0
19480410,3,0
19480411,3,0
19480412,3,0
19480413,3,0
19480414,3,0
19480415,3,0
19480416,3,0
19480417,3,0
19480418,3,0
19480419,3,0
19480420,3,0
19480421,3,0
19480422,3,0
19480423,3,0
19480424,3,0
19480425,3,0
19480426,3,0
19480427,3,0
19480428,3,0
19480429,3,0
19480430,3,0
19480401,WT01,1
19480405,WT01,1
19480406,WT01,1
19480407,WT01,1
19480409,WT01,1
19480414,WT01,1
19480424,WT01,1
19480425,WT01,1
19480406,WT03,1
19480408,WT03,1
19480409,WT03,1
19480412,WT03,1
19480413,WT03,1
19480421,WT03,1
19480408,WT05,1
19480405,WT08,1
19480409,WT08,1
19480414,WT08,1
19480416,WT08,1
19480420,WT08,1
19480421,WT08,1
19480422,WT08,1
19480424,WT08,1
19480425,WT08,1
19480426,WT08,1
19480401,WT16,1
19480402,WT16,1
19480405,WT16,1
19480406,WT16,1
19480408,WT16,1
19480410,WT16,1
19480411,WT16,1
19480413,WT16,1
19480414,WT16,1
19480421,WT16,1
19480427,WT16,1
19480501,4,300
19480502,4,300
19480503,4,233
19480504,4,256
19480505,4,244
19480506,4,228
19480507,4,211
19480508,4,256
19480509,4,294
19480510,4,311
19480511,4,311
19480512,4,322
19480513,4,283
19480514,4,239
19480515,4,278
19480516,4,306
19480517,4,300
19480518,4,267
19480519,4,278
19480520,4,294
19480521,4,328
19480522,4,311
19480523,4,322
19480524,4,328
19480525,4,306
19480526,4,317
19480527,4,306
19480528,4,244
19480529,4,272
19480530,4,294
19480531,4,300
19480501,5,67
19480502,5,150
19480503,5,156
19480504,5,156
19480505,5,106
19480506,5,94
19480507,5,89
19480508,5,39
19480509,5,67
19480510,5,128
19480511,5,144
19480512,5,133
19480513,5,150
19480514,5,106
19480515,5,78
19480516,5,100
19480517,5,144
19480518,5,94
19480519,5,83
19480520,5,128
19480521,5,89
19480522,5,161
19480523,5,106
19480524,5,122
19480525,5,144
19480526,5,144
19480527,5,167
19480528,5,167
19480529,5,183
19480530,5,183
19480531,5,161
19480501,1,0
19480502,1,13
19480503,1,56
19480504,1,13
19480505,1,0
19480506,1,173
19480507,1,0
19480508,1,0
19480509,1,0
19480510,1,0
19480511,1,0
19480512,1,0
19480513,1,69
19480514,1,0
19480515,1,0
19480516,1,0
19480517,1,0
19480518,1,0
19480519,1,0
19480520,1,0
19480521,1,0
19480522,1,0
19480523,1,0
19480524,1,0
19480525,1,0
19480526,1,0
19480527,1,612
19480528,1,147
19480529,1,112
19480530,1,0
19480531,1,0
19480501,2,0
19480502,2,0
19480503,2,0
19480504,2,0
19480505,2,0
19480506,2,0
19480507,2,0
19480508,2,0
19480509,2,0
19480510,2,0
19480511,2,0
19480512,2,0
19480513,2,0
19480514,2,0
19480515,2,0
19480516,2,0
19480517,2,0
19480518,2,0
19480519,2,0
19480520,2,0
19480521,2,0
19480522,2,0
19480523,2,0
19480524,2,0
19480525,2,0
19480526,2,0
19480527,2,0
19480528,2,0
19480529,2,0
19480530,2,0
19480531,2,0
19480501,3,0
19480502,3,0
19480503,3,0
19480504,3,0
19480505,3,0
19480506,3,0
19480507,3,0
19480508,3,0
19480509,3,0
19480510,3,0
19480511,3,0
19480512,3,0
19480513,3,0
19480514,3,0
19480515,3,0
19480516,3,0
19480517,3,0
19480518,3,0
19480519,3,0
19480520,3,0
19480521,3,0
19480522,3,0
19480523,3,0
19480524,3,0
19480525,3,0
19480526,3,0
19480527,3,0
19480528,3,0
19480529,3,0
19480530,3,0
19480531,3,0
19480506,WT01,1
19480508,WT01,1
19480527,WT01,1
19480528,WT01,1
19480529,WT01,1
19480531,WT01,1
19480502,WT03,1
19480503,WT03,1
19480504,WT03,1
19480506,WT03,1
19480513,WT03,1
19480527,WT03,1
19480528,WT03,1
19480529,WT03,1
19480514,WT08,1
19480524,WT08,1
19480531,WT08,1
19480502,WT16,1
19480503,WT16,1
19480504,WT16,1
19480506,WT16,1
19480513,WT16,1
19480527,WT16,1
19480528,WT16,1
19480529,WT16,1
19480601,4,283
19480602,4,289
19480603,4,306
19480604,4,317
19480605,4,333
19480606,4,311
19480607,4,311
19480608,4,339
19480609,4,278
19480610,4,300
19480611,4,317
19480612,4,333
19480613,4,339
19480614,4,356
19480615,4,322
19480616,4,300
19480617,4,306
19480618,4,317
19480619,4,328
19480620,4,339
19480621,4,356
19480622,4,333
19480623,4,344
19480624,4,356
19480625,4,356
19480626,4,367
19480627,4,350
19480628,4,361
19480629,4,289
19480630,4,300
19480601,5,156
19480602,5,144
19480603,5,128
19480604,5,122
19480605,5,139
19480606,5,156
19480607,5,183
19480608,5,178
19480609,5,167
19480610,5,139
19480611,5,139
19480612,5,161
19480613,5,200
19480614,5,172
19480615,5,194
19480616,5,189
19480617,5,194
19480618,5,189
19480619,5,200
19480620,5,206
19480621,5,194
19480622,5,206
19480623,5,200
19480624,5,206
19480625,5,194
19480626,5,328
19480627,5,217
19480628,5,211
19480629,5,206
19480630,5,200
19480601,1,0
19480602,1,0
19480603,1,0
19480604,1,0
19480605,1,0
19480606,1,0
19480607,1,0
19480608,1,206
19480609,1,0
19480610,1,0
19480611,1,0
19480612,1,0
19480613,1,0
19480614,1,295
19480615,1,0
19480616,1,124
19480617,1,0
19480618,1,8
19480619,1,0
19480620,1,0
19480621,1,25
19480622,1,15
19480623,1,0
19480624,1,0
19480625,1,0
19480626,1,5
19480627,1,0
19480628,1,0
19480629,1,114
19480630,1,13
19480601,2,0
19480602,2,0
19480603,2,0
19480604,2,0
19480605,2,0
19480606,2,0
19480607,2,0
19480608,2,0
19480609,2,0
19480610,2,0
19480611,2,0
19480612,2,0
19480613,2,0
19480614,2,0
19480615,2,0
19480616,2,0
19480617,2,0
19480618,2,0
19480619,2,0
19480620,2,0
19480621,2,0
19480622,2,0
19480623,2,0
19480624,2,0
19480625,2,0
19480626,2,0
19480627,2,0
19480628,2,0
19480629,2,0
19480630,2,0
19480601,3,0
19480602,3,0
19480603,3,0
19480604,3,0
19480605,3,0
19480606,3,0
19480607,3,0
19480608,3,0
19480609,3,0
19480610,3,0
19480611,3,0
19480612,3,0
19480613,3,0
19480614,3,0
19480615,3,0
19480616,3,0
19480617,3,0
19480618,3,0
19480619,3,0
19480620,3,0
19480621,3,0
19480622,3,0
19480623,3,0
19480624,3,0
19480625,3,0
19480626,3,0
19480627,3,0
19480628,3,0
19480629,3,0
19480630,3,0
19480604,WT01,1
19480605,WT01,1
19480606,WT01,1
19480610,WT01,1
19480614,WT01,1
19480615,WT01,1
19480618,WT01,1
19480619,WT01,1
19480621,WT01,1
19480622,WT01,1
19480630,WT01,1
19480607,WT03,1
19480608,WT03,1
19480614,WT03,1
19480615,WT03,1
19480616,WT03,1
19480618,WT03,1
19480619,WT03,1
19480621,WT03,1
19480622,WT03,1
19480626,WT03,1
19480627,WT03,1
19480628,WT03,1
19480629,WT03,1
19480630,WT03,1
19480614,WT05,1
19480604,WT08,1
19480605,WT08,1
19480606,WT08,1
19480610,WT08,1
19480611,WT08,1
19480612,WT08,1
19480613,WT08,1
19480614,WT08,1
19480618,WT08,1
19480607,WT16,1
19480608,WT16,1
19480612,WT16,1
19480614,WT16,1
19480615,WT16,1
19480616,WT16,1
19480618,WT16,1
19480621,WT16,1
19480622,WT16,1
19480626,WT16,1
19480627,WT16,1
19480629,WT16,1
19480630,WT16,1
19480701,4,322
19480702,4,344
19480703,4,356
19480704,4,389
19480705,4,383
19480706,4,361
19480707,4,378
19480708,4,311
19480709,4,250
19480710,4,233
19480711,4,306
19480712,4,311
19480713,4,300
19480714,4,317
19480715,4,328
19480716,4,333
19480717,4,328
19480718,4,344
19480719,4,333
19480720,4,339
19480721,4,350
19480722,4,356
19480723,4,328
19480724,4,322
19480725,4,322
19480726,4,344
19480727,4,339
19480728,4,283
19480729,4,317
19480730,4,322
19480731,4,328
19480701,5,189
19480702,5,172
19480703,5,183
19480704,5,194
19480705,5,189
19480706,5,194
19480707,5,206
19480708,5,194
19480709,5,211
19480710,5,200
19480711,5,211
19480712,5,194
19480713,5,211
19480714,5,217
19480715,5,217
19480716,5,222
19480717,5,211
19480718,5,206
19480719,5,211
19480720,5,211
19480721,5,211
19480722,5,211
19480723,5,211
19480724,5,200
19480725,5,156
19480726,5,150
19480727,5,206
19480728,5,217
19480729,5,211
19480730,5,200
19480731,5,200
19480701,1,0
19480702,1,0
19480703,1,0
19480704,1,0
19480705,1,127
19480706,1,0
19480707,1,0
19480708,1,0
19480709,1,8
19480710,1,648
19480711,1,46
19480712,1,0
19480713,1,0
19480714,1,36
19480715,1,0
19480716,1,8
19480717,1,0
19480718,1,0
19480719,1,0
19480720,1,0
19480721,1,0
19480722,1,0
19480723,1,3
19480724,1,0
19480725,1,0
19480726,1,0
19480727,1,284
19480728,1,102
19480729,1,0
19480730,1,0
19480731,1,5
19480701,2,0
19480702,2,0
19480703,2,0
19480704,2,0
19480705,2,0
19480706,2,0
19480707,2,0
19480708,2,0
19480709,2,0
19480710,2,0
19480711,2,0
19480712,2,0
19480713,2,0
19480714,2,0
19480715,2,0
19480716,2,0
19480717,2,0
19480718,2,0
19480719,2,0
19480720,2,0
19480721,2,0
19480722,2,0
19480723,2,0
19480724,2,0
19480725,2,0
19480726,2,0
19480727,2,0
19480728,2,0
19480729,2,0
19480730,2,0
19480731,2,0
19480701,3,0
19480702,3,0
19480703,3,0
19480704,3,0
19480705,3,0
19480706,3,0
19480707,3,0
19480708,3,0
19480709,3,0
19480710,3,0
19480711,3,0
19480712,3,0
19480713,3,0
19480714,3,0
19480715,3,0
19480716,3,0
19480717,3,0
19480718,3,0
19480719,3,0
19480720,3,0
19480721,3,0
19480722,3,0
19480723,3,0
19480724,3,0
19480725,3,0
19480726,3,0
19480727,3,0
19480728,3,0
19480729,3,0
19480730,3,0
19480731,3,0
19480701,WT01,1
19480710,WT01,1
19480711,WT01,1
19480712,WT01,1
19480713,WT01,1
19480714,WT01,1
19480715,WT01,1
19480717,WT01,1
19480721,WT01,1
19480722,WT01,1
19480728,WT01,1
19480729,WT01,1
19480730,WT01,1
19480731,WT01,1
19480705,WT03,1
19480713,WT03,1
19480714,WT03,1
19480716,WT03,1
19480721,WT03,1
19480723,WT03,1
19480727,WT03,1
19480731,WT03,1
19480708,WT08,1
19480715,WT08,1
19480730,WT08,1
19480705,WT16,1
19480708,WT16,1
19480709,WT16,1
19480710,WT16,1
19480711,WT16,1
19480713,WT16,1
19480714,WT16,1
19480716,WT16,1
19480719,WT16,1
19480720,WT16,1
19480721,WT16,1
19480723,WT16,1
19480727,WT16,1
19480728,WT16,1
19480731,WT16,1
19480801,4,278
19480802,4,283
19480803,4,272
19480804,4,317
19480805,4,256
19480806,4,283
19480807,4,283
19480808,4,289
19480809,4,306
19480810,4,272
19480811,4,294
19480812,4,311
19480813,4,333
19480814,4,300
19480815,4,294
19480816,4,250
19480817,4,294
19480818,4,311
19480819,4,328
19480820,4,322
19480821,4,322
19480822,4,328
19480823,4,333
19480824,4,333
19480825,4,339
19480826,4,333
19480827,4,333
19480828,4,350
19480829,4,372
19480830,4,356
19480831,4,344
19480801,5,211
19480802,5,211
19480803,5,211
19480804,5,189
19480805,5,161
19480806,5,133
19480807,5,139
19480808,5,144
19480809,5,161
19480810,5,200
19480811,5,206
19480812,5,194
19480813,5,194
19480814,5,211
19480815,5,211
19480816,5,183
19480817,5,194
19480818,5,172
19480819,5,189
19480820,5,156
19480821,5,200
19480822,5,183
19480823,5,189
19480824,5,189
19480825,5,194
19480826,5,194
19480827,5,183
19480828,5,200
19480829,5,194
19480830,5,194
19480831,5,194
19480801,1,5
19480802,1,38
19480803,1,640
19480804,1,81
19480805,1,36
19480806,1,0
19480807,1,0
19480808,1,0
19480809,1,0
19480810,1,0
19480811,1,18
19480812,1,86
19480813,1,0
19480814,1,0
19480815,1,13
19480816,1,239
19480817,1,0
19480818,1,0
19480819,1,0
19480820,1,0
19480821,1,0
19480822,1,0
19480823,1,0
19480824,1,0
19480825,1,0
19480826,1,0
19480827,1,0
19480828,1,0
19480829,1,0
19480830,1,0
19480831,1,0
19480801,2,0
19480802,2,0
19480803,2,0
19480804,2,0
19480805,2,0
19480806,2,0
19480807,2,0
19480808,2,0
19480809,2,0
19480810,2,0
19480811,2,0
19480812,2,0
19480813,2,0
19480814,2,0
19480815,2,0
19480816,2,0
19480817,2,0
19480818,2,0
19480819,2,0
19480820,2,0
19480821,2,0
19480822,2,0
19480823,2,0
19480824,2,0
19480825,2,0
19480826,2,0
19480827,2,0
19480828,2,0
19480829,2,0
19480830,2,0
19480831,2,0
19480801,3,0
19480802,3,0
19480803,3,0
19480804,3,0
19480805,3,0
19480806,3,0
19480807,3,0
19480808,3,0
19480809,3,0
19480810,3,0
19480811,3,0
19480812,3,0
19480813,3,0
19480814,3,0
19480815,3,0
19480816,3,0
19480817,3,0
19480818,3,0
19480819,3,0
19480820,3,0
19480821,3,0
19480822,3,0
19480823,3,0
19480824,3,0
19480825,3,0
19480826,3,0
19480827,3,0
19480828,3,0
19480829,3,0
19480830,3,0
19480831,3,0
19480801,EVAP,46
19480802,EVAP,28
19480804,EVAP,10
19480805,EVAP,66
19480806,EVAP,64
19480807,EVAP,51
19480808,EVAP,43
19480809,EVAP,33
19480810,EVAP,53
19480811,EVAP,15
19480812,EVAP,20
19480813,EVAP,38
19480814,EVAP,43
19480815,EVAP,25
19480816,EVAP,38
19480817,EVAP,41
19480818,EVAP,48
19480819,EVAP,53
19480820,EVAP,61
19480821,EVAP,53
19480822,EVAP,58
19480823,EVAP,58
19480824,EVAP,51
19480825,EVAP,66
19480826,EVAP,56
19480827,EVAP,64
19480828,EVAP,51
19480829,EVAP,58
19480830,EVAP,64
19480831,EVAP,33
19480801,WDMV,43
19480802,WDMV,19
19480803,WDMV,63
19480804,WDMV,50
19480805,WDMV,77
19480806,WDMV,85
19480807,WDMV,27
19480808,WDMV,26
19480809,WDMV,23
19480810,WDMV,34
19480811,WDMV,26
19480812,WDMV,35
19480813,WDMV,18
19480814,WDMV,45
19480815,WDMV,13
19480816,WDMV,26
19480817,WDMV,16
19480818,WDMV,18
19480819,WDMV,42
19480820,WDMV,27
19480821,WDMV,19
19480822,WDMV,26
19480823,WDMV,14
19480824,WDMV,14
19480825,WDMV,24
19480826,WDMV,21
19480827,WDMV,31
19480828,WDMV,24
19480829,WDMV,16
19480830,WDMV,18
19480831,WDMV,31
19480801,WT01,1
19480802,WT01,1
19480803,WT01,1
19480804,WT01,1
19480805,WT01,1
19480808,WT01,1
19480809,WT01,1
19480811,WT01,1
19480812,WT01,1
19480813,WT01,1
19480815,WT01,1
19480816,WT01,1
19480817,WT01,1
19480818,WT01,1
19480819,WT01,1
19480822,WT01,1
19480823,WT01,1
19480825,WT01,1
19480826,WT01,1
19480802,WT03,1
19480803,WT03,1
19480804,WT03,1
19480815,WT03,1
19480830,WT03,1
19480808,WT08,1
19480809,WT08,1
19480812,WT08,1
19480814,WT08,1
19480816,WT08,1
19480817,WT08,1
19480818,WT08,1
19480819,WT08,1
19480823,WT08,1
